Load_data,,,,,,,,,,,,,,,,
Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,,
,,,,,,,,6610,14407,22444,10147,17971,19268,9889,,
,,,,,,,,6611,15472,24101,10412,19249,19432,10314,,
,,,,,,,,6612,16555,25788,10601,20257,19687,10497,,
,,,,,,,,6613,17566,27361,10944,21458,19972,10719,,
,,,,,,,,6614,18576,28934,10957,21762,20023,10428,,
,,,,,,,,6615,16829,26188,10745,21573,19507,10735,,
,,,,,,,,6616,16926,26339,11029,22016,19744,11213,,
,,,,,,,,6617,17429,27139,11299,22081,20483,11555,,
,,,,,,,,6618,17193,26790,11437,21703,21341,11015,,
,,,,,,,,6619,15520,24181,10952,20073,20925,10444,,
,,,,,,,,6620,14392,22416,10135,18133,19592,9996,,
,,,,,,,,6621,13161,20498,9138,16151,18183,9312,,
,,,,,,,,6622,10573,16453,8275,14376,16034,8581,,
,,,,,,,,6623,8969,13948,7674,13216,14332,8240,,
,,,,,,,,6624,8886,13820,7664,13197,13889,8374,,
,,,,,,,,6625,10265,15977,7754,13389,14000,8420,,
,,,,,,,,6626,10256,15964,7607,13070,13927,8209,,
,,,,,,,,6627,9910,15425,7585,12912,13886,8259,,
,,,,,,,,6628,9732,15144,7766,13186,14244,8456,,
,,,,,,,,6629,9860,15340,8329,13856,15268,8863,,
,,,,,,,,6630,10582,16464,9180,14582,17372,9631,,
,,,,,,,,6631,11751,18300,9795,15309,19465,9996,,
,,,,,,,,6632,12565,19581,10083,16190,20390,10214,,
,,,,,,,,6633,13255,20653,10117,17046,20205,10213,,
,,,,,,,,6634,14004,21813,10174,17916,19720,10633,,
,,,,,,,,6635,14834,23104,10281,19048,19567,10873,,
,,,,,,,,6636,15802,24612,10370,20090,19547,11088,,
,,,,,,,,6637,16522,25734,10610,21426,19635,11296,,
,,,,,,,,6638,17266,26891,10549,21662,19611,11039,,
,,,,,,,,6639,15410,23976,10393,21410,18990,11461,,
,,,,,,,,6640,15166,23594,10482,21664,19043,11814,,
,,,,,,,,6641,15472,24086,10617,21352,19891,12124,,
,,,,,,,,6642,15081,23495,10895,21182,20813,11258,,
,,,,,,,,6643,13546,21104,10486,19554,20478,10397,,
,,,,,,,,6644,12532,19517,9799,17907,19287,9886,,
,,,,,,,,6645,11864,18480,8945,16123,18104,9154,,
,,,,,,,,6646,9584,14914,8170,14435,16001,8366,,
,,,,,,,,6647,7828,12167,7662,13429,14459,7959,,
,,,,,,,,6648,8056,12526,7677,13491,13918,8110,,
,,,,,,,,6649,9665,15045,7760,13644,14148,8161,,
,,,,,,,,6650,9852,15335,7673,13341,14121,8068,,
,,,,,,,,6651,9637,15001,7622,13180,14068,8200,,
,,,,,,,,6652,9421,14660,7821,13468,14478,8472,,
,,,,,,,,6653,9559,14872,8380,14105,15530,8942,,
,,,,,,,,6654,10100,15716,9205,14891,17645,9766,,
,,,,,,,,6655,11271,17554,9784,15649,19798,10195,,
,,,,,,,,6656,11936,18600,10030,16507,20546,10273,,
,,,,,,,,6657,12396,19314,10123,17431,20237,10150,,
,,,,,,,,6658,12865,20035,10090,18186,19740,10327,,
,,,,,,,,6659,13525,21061,10183,19295,19591,10427,,
,,,,,,,,6660,14099,21958,10325,20296,19545,10535,,
,,,,,,,,6661,14479,22552,10434,21127,19585,10540,,
,,,,,,,,6662,14867,23156,10301,21360,19493,10146,,
,,,,,,,,6663,12736,19813,10034,20839,18903,10518,,
,,,,,,,,6664,12961,20168,10123,20840,18958,10990,,
,,,,,,,,6665,12759,19863,10520,20828,19749,11448,,
,,,,,,,,6666,12737,19844,10781,20552,20716,11126,,
,,,,,,,,6667,11795,18378,10463,19273,20545,10543,,
,,,,,,,,6668,11303,17602,9801,17482,19409,10062,,
,,,,,,,,6669,10606,16517,8960,15747,18202,9554,,
,,,,,,,,6670,8368,13016,8200,14094,16090,8999,,
,,,,,,,,6671,7211,11206,7729,13085,14598,8726,,
,,,,,,,,6672,7647,11889,7812,13295,14119,8632,,
,,,,,,,,6673,9404,14638,7885,13399,14398,8516,,
,,,,,,,,6674,9519,14818,7765,13050,14306,8430,,
,,,,,,,,6675,9208,14334,7753,12897,14279,8527,,
,,,,,,,,6676,9119,14192,7935,13206,14653,8650,,
,,,,,,,,6677,9276,14433,8520,13839,15778,9183,,
,,,,,,,,6678,10013,15580,9352,14571,17943,9970,,
,,,,,,,,6679,11266,17546,9957,15329,20126,10382,,
,,,,,,,,6680,12049,18775,10211,16189,20997,10461,,
,,,,,,,,6681,12513,19493,10229,16900,20689,10356,,
,,,,,,,,6682,12869,20039,10198,17757,20127,10508,,
,,,,,,,,6683,13379,20832,10252,18690,19906,10544,,
,,,,,,,,6684,13890,21631,10296,19602,19776,10645,,
,,,,,,,,6685,14171,22071,10353,20311,19756,10760,,
,,,,,,,,6686,14326,22313,10173,20242,19463,10236,,
,,,,,,,,6687,12601,19610,9796,19760,18758,10333,,
,,,,,,,,6688,11906,18524,9905,19717,18726,10802,,
,,,,,,,,6689,12199,18995,10171,19527,19447,11442,,
,,,,,,,,6690,11995,18692,10446,19231,20181,11068,,
,,,,,,,,6691,11249,17531,10114,17883,19769,10200,,
,,,,,,,,6692,11478,17886,9487,16338,18505,9805,,
,,,,,,,,6693,10517,16387,8764,15048,17435,9197,,
,,,,,,,,6694,9031,14061,8215,13954,15736,8827,,
,,,,,,,,6695,8546,13301,7801,13575,14465,8499,,
,,,,,,,,6696,9124,14202,7812,13632,14134,8719,,
,,,,,,,,6697,9955,15460,7871,13148,14496,8508,,
,,,,,,,,6698,9482,14718,7557,12625,14054,8396,,
,,,,,,,,6699,9201,14271,7596,12317,14026,8471,,
,,,,,,,,6700,8987,13931,7695,12215,14184,8565,,
,,,,,,,,6701,8922,13824,7892,12309,14603,8704,,
,,,,,,,,6702,9107,14111,8241,12560,15553,8936,,
,,,,,,,,6703,9569,14832,8593,12922,16828,9134,,
,,,,,,,,6704,9834,15257,8912,13678,17712,9453,,
,,,,,,,,6705,10370,16105,9194,14786,18469,9815,,
,,,,,,,,6706,11235,17457,9399,16027,18828,10203,,
,,,,,,,,6707,11927,18542,9496,17064,18872,10483,,
,,,,,,,,6708,12468,19390,9572,18033,18803,10733,,
,,,,,,,,6709,12892,20054,9647,18745,18841,10809,,
,,,,,,,,6710,12951,20147,9466,18456,18582,10241,,
,,,,,,,,6711,11662,18130,9001,17512,17740,10100,,
,,,,,,,,6712,10241,15906,8915,17219,17312,10253,,
,,,,,,,,6713,10107,15701,8997,16935,17534,10228,,
,,,,,,,,6714,9750,15151,9258,16910,17822,10561,,
,,,,,,,,6715,10380,16136,9561,16763,18819,10541,,
,,,,,,,,6716,11072,17207,9403,16043,18906,10081,,
,,,,,,,,6717,10438,16214,8706,14812,17737,9744,,
,,,,,,,,6718,8925,13840,8067,13723,16099,9060,,
,,,,,,,,6719,8269,12816,7610,13124,14774,8593,,
,,,,,,,,6720,8873,13774,7643,13083,14212,8455,,
,,,,,,,,6721,9399,14598,7751,13119,14116,8373,,
,,,,,,,,6722,9025,14010,7571,12658,13723,8313,,
,,,,,,,,6723,8788,13633,7540,12428,13643,8388,,
,,,,,,,,6724,8567,13282,7591,12309,13716,8522,,
,,,,,,,,6725,8587,13307,7762,12361,14033,8669,,
,,,,,,,,6726,8686,13460,8027,12474,14808,8793,,
,,,,,,,,6727,8944,13864,8337,12665,15893,8758,,
,,,,,,,,6728,9134,14172,8738,13430,16896,9133,,
,,,,,,,,6729,9834,15274,9030,14469,17796,9386,,
,,,,,,,,6730,10672,16584,9288,15718,18341,9732,,
,,,,,,,,6731,11430,17769,9434,16686,18505,9857,,
,,,,,,,,6732,12021,18695,9564,17672,18555,10106,,
,,,,,,,,6733,12570,19553,9640,18451,18740,10178,,
,,,,,,,,6734,12814,19931,9439,18614,18549,9656,,
,,,,,,,,6735,10444,16215,9046,17971,17795,9522,,
,,,,,,,,6736,9756,15139,9016,17816,17506,9647,,
,,,,,,,,6737,9911,15387,9207,17611,17966,9762,,
,,,,,,,,6738,9873,15337,9541,17698,18402,10485,,
,,,,,,,,6739,10476,16281,9950,17671,19597,10800,,
,,,,,,,,6740,11081,17215,9736,16575,19627,10199,,
,,,,,,,,6741,10453,16233,8908,15183,18256,9574,,
,,,,,,,,6742,8325,12899,8138,13670,16231,8859,,
,,,,,,,,6743,7353,11382,7622,13044,14613,8395,,
,,,,,,,,6744,7751,12022,7495,12784,13907,8235,,
,,,,,,,,6745,9034,14066,7464,12700,13676,8259,,
,,,,,,,,6746,9087,14148,7416,12450,13576,8209,,
,,,,,,,,6747,8891,13843,7481,12429,13550,8453,,
,,,,,,,,6748,8873,13811,7757,12815,14058,8711,,
,,,,,,,,6749,8951,13929,8372,13428,15156,9112,,
,,,,,,,,6750,9664,15041,9288,14186,17334,9865,,
,,,,,,,,6751,10900,16979,9878,14829,19662,10095,,
,,,,,,,,6752,11835,18442,10062,15459,20583,10073,,
,,,,,,,,6753,12351,19240,10088,16117,20475,9928,,
,,,,,,,,6754,12722,19807,10066,16804,20048,9973,,
,,,,,,,,6755,13235,20603,10114,17662,19888,10049,,
,,,,,,,,6756,13709,21343,10235,18527,19951,10194,,
,,,,,,,,6757,13986,21777,10312,19192,19994,10382,,
,,,,,,,,6758,14199,22110,10296,19259,19889,10339,,
,,,,,,,,6759,12194,18967,9939,18780,19354,10638,,
,,,,,,,,6760,11716,18220,10229,19227,19511,11140,,
,,,,,,,,6761,11967,18623,10451,19654,20333,11617,,
,,,,,,,,6762,12090,18831,10812,19666,21407,11167,,
,,,,,,,,6763,11577,18033,10411,18164,21115,10477,,
,,,,,,,,6764,11128,17326,9720,16434,19782,9927,,
,,,,,,,,6765,10367,16143,8798,14734,18307,9128,,
,,,,,,,,6766,8157,12687,8007,13225,16261,8273,,
,,,,,,,,6767,7161,11130,7448,12364,14584,8128,,
,,,,,,,,6768,7757,12063,7559,12761,14123,8258,,
,,,,,,,,6769,9459,14725,7656,13064,14069,8288,,
,,,,,,,,6770,9442,14697,7522,12720,13900,8201,,
,,,,,,,,6771,9135,14222,7553,12693,13825,8361,,
,,,,,,,,6772,9082,14136,7800,13055,14180,8612,,
,,,,,,,,6773,9405,14634,8397,13749,15208,9105,,
,,,,,,,,6774,9956,15494,9306,14434,17246,9796,,
,,,,,,,,6775,11293,17592,9853,15129,19462,9931,,
,,,,,,,,6776,12087,18835,10072,15875,20382,10016,,
,,,,,,,,6777,12493,19462,10062,16468,20265,9860,,
,,,,,,,,6778,12831,19978,10020,17242,19905,9925,,
,,,,,,,,6779,13380,20828,10096,18124,19836,10057,,
,,,,,,,,6780,13825,21523,10208,18994,19859,10223,,
,,,,,,,,6781,14006,21807,10314,19659,19837,10360,,
,,,,,,,,6782,14173,22067,10177,19676,19698,10264,,
,,,,,,,,6783,12089,18801,9833,19240,19152,10522,,
,,,,,,,,6784,11637,18096,9946,19479,19221,10778,,
,,,,,,,,6785,11984,18651,10285,19676,20125,11209,,
,,,,,,,,6786,11925,18574,10613,19614,21321,10906,,
,,,,,,,,6787,11623,18105,10304,18378,21124,10116,,
,,,,,,,,6788,11041,17190,9606,16662,19752,9688,,
,,,,,,,,6789,10343,16104,8771,14967,18420,8998,,
,,,,,,,,6790,8191,12738,7973,13399,16271,8290,,
,,,,,,,,6791,7613,11837,7455,12589,14764,8117,,
,,,,,,,,6792,8368,13019,7535,12973,14206,8275,,
,,,,,,,,6793,9559,14882,7693,13185,14323,8280,,
,,,,,,,,6794,9360,14571,7566,12788,14130,8138,,
,,,,,,,,6795,9058,14103,7579,12774,14074,8288,,
,,,,,,,,6796,8998,14006,7806,13091,14466,8606,,
,,,,,,,,6797,9153,14245,8420,13780,15594,9104,,
,,,,,,,,6798,9797,15248,9303,14518,17700,9802,,
,,,,,,,,6799,11149,17370,9892,15197,19958,10081,,
,,,,,,,,6800,12037,18757,10065,15949,20794,10100,,
,,,,,,,,6801,12349,19238,10073,16647,20580,9991,,
,,,,,,,,6802,12551,19543,10060,17376,20137,9918,,
,,,,,,,,6803,13009,20252,10080,18184,20005,9962,,
,,,,,,,,6804,13410,20878,10250,18987,20065,10225,,
,,,,,,,,6805,13601,21176,10365,19540,20167,10234,,
,,,,,,,,6806,13788,21466,10352,19409,20029,10097,,
,,,,,,,,6807,13324,20741,10128,18846,19561,10230,,
,,,,,,,,6808,11580,18009,10050,18918,19653,10656,,
,,,,,,,,6809,11820,18398,10392,19114,20561,11308,,
,,,,,,,,6810,12035,18750,10935,19217,21873,10939,,
,,,,,,,,6811,11693,18218,10438,17853,21579,10361,,
,,,,,,,,6812,11307,17611,9746,16475,20067,9907,,
,,,,,,,,6813,10045,15641,9010,14976,18632,9436,,
,,,,,,,,6814,8304,12918,8258,13851,16454,8655,,
,,,,,,,,6815,7327,11390,7656,12976,14838,8339,,
,,,,,,,,6816,7961,12382,7605,13110,14300,8391,,
,,,,,,,,6817,9480,14759,7618,13270,14245,8326,,
,,,,,,,,6818,9391,14621,7523,12955,14018,8243,,
,,,,,,,,6819,9143,14237,7498,12881,13944,8397,,
,,,,,,,,6820,9101,14170,7762,13214,14317,8653,,
,,,,,,,,6821,9267,14429,8357,13960,15365,9096,,
,,,,,,,,6822,9949,15493,9215,14903,17398,9838,,
,,,,,,,,6823,11078,17270,9839,15478,19637,10064,,
,,,,,,,,6824,11756,18327,10082,16077,20536,10129,,
,,,,,,,,6825,12102,18857,10155,16590,20470,10040,,
,,,,,,,,6826,12334,19207,10113,17106,20116,10022,,
,,,,,,,,6827,12743,19840,10172,17753,19986,10130,,
,,,,,,,,6828,13001,20241,10246,18244,19991,10245,,
,,,,,,,,6829,13063,20340,10361,18608,20006,10449,,
,,,,,,,,6830,13134,20450,10350,18534,19823,10296,,
,,,,,,,,6831,11385,17708,10220,18312,19261,10409,,
,,,,,,,,6832,11234,17478,10334,18255,19306,10916,,
,,,,,,,,6833,11021,17155,10731,18497,20126,11278,,
,,,,,,,,6834,11522,17953,10975,18650,21364,11018,,
,,,,,,,,6835,11304,17613,10650,17691,21110,10301,,
,,,,,,,,6836,11729,18279,9926,16199,19724,9817,,
,,,,,,,,6837,11657,18175,9238,14632,18484,9254,,
,,,,,,,,6838,10471,16320,8396,13419,16491,8653,,
,,,,,,,,6839,7811,12154,7844,12640,14945,8299,,
,,,,,,,,6840,8611,13406,7695,13180,14420,8338,,
,,,,,,,,6841,9493,14785,7625,13000,14397,8227,,
,,,,,,,,6842,9373,14597,7499,12662,14143,8124,,
,,,,,,,,6843,9192,14320,7486,12626,13996,8209,,
,,,,,,,,6844,9168,14282,7691,12945,14403,8362,,
,,,,,,,,6845,9296,14482,8212,13573,15391,8771,,
,,,,,,,,6846,9906,15434,8984,14263,17255,9498,,
,,,,,,,,6847,11011,17174,9596,14835,19329,9850,,
,,,,,,,,6848,11755,18329,9887,15402,20335,9971,,
,,,,,,,,6849,12132,18906,9942,15813,20396,9834,,
,,,,,,,,6850,12451,19391,9952,16141,20226,9897,,
,,,,,,,,6851,12858,20020,9981,16526,20307,10015,,
,,,,,,,,6852,13058,20330,10111,16949,20363,10277,,
,,,,,,,,6853,13075,20357,10112,17117,20354,10360,,
,,,,,,,,6854,13127,20438,10071,16785,20190,10299,,
,,,,,,,,6855,11648,18123,9973,16197,20115,10665,,
,,,,,,,,6856,11524,17934,10052,16299,20387,11257,,
,,,,,,,,6857,11832,18428,10307,16579,21158,11830,,
,,,,,,,,6858,12379,19297,10468,16751,22199,11391,,
,,,,,,,,6859,12705,19811,10046,15761,21537,10374,,
,,,,,,,,6860,12565,19592,9353,14683,19822,9847,,
,,,,,,,,6861,11927,18601,8903,13479,18781,9267,,
,,,,,,,,6862,8956,13948,8191,12910,17360,8714,,
,,,,,,,,6863,8423,13113,7674,11893,16051,8486,,
,,,,,,,,6864,9214,14347,7665,12478,15145,8494,,
,,,,,,,,6865,9717,15095,7637,12794,14620,8108,,
,,,,,,,,6866,9055,14060,7355,12298,13907,8056,,
,,,,,,,,6867,8838,13717,7299,12118,13733,8181,,
,,,,,,,,6868,8700,13502,7309,12088,13720,8253,,
,,,,,,,,6869,8711,13521,7532,12277,14056,8435,,
,,,,,,,,6870,9014,13995,7849,12600,14768,8647,,
,,,,,,,,6871,9575,14878,8202,13026,15785,8767,,
,,,,,,,,6872,9770,15169,8574,13594,16537,9112,,
,,,,,,,,6873,10373,16112,8907,14314,17574,9595,,
,,,,,,,,6874,11077,17211,9298,15046,18464,9801,,
,,,,,,,,6875,11633,18081,9480,15686,18983,10002,,
,,,,,,,,6876,12036,18713,9589,16293,19193,10247,,
,,,,,,,,6877,12396,19275,9681,16702,19361,10317,,
,,,,,,,,6878,12492,19424,9557,16461,19203,10278,,
,,,,,,,,6879,10479,16269,9192,16052,18802,10156,,
,,,,,,,,6880,9242,14336,9135,16074,18654,10313,,
,,,,,,,,6881,9329,14474,9307,16852,18985,10357,,
,,,,,,,,6882,9392,14580,9433,16825,19297,10770,,
,,,,,,,,6883,10354,16084,9729,16985,19943,10845,,
,,,,,,,,6884,10820,16803,9529,16290,19760,10495,,
,,,,,,,,6885,10090,15663,8930,15142,18728,9958,,
,,,,,,,,6886,8166,12646,8259,14526,17347,9267,,
,,,,,,,,6887,8267,12810,7829,12848,16261,8626,,
,,,,,,,,6888,8270,12825,7649,12656,14879,8352,,
,,,,,,,,6889,9478,14721,7509,12641,14004,8074,,
,,,,,,,,6890,9079,14095,7276,12138,13348,8178,,
,,,,,,,,6891,8791,13638,7233,11974,13119,8218,,
,,,,,,,,6892,8554,13264,7239,11880,13069,8134,,
,,,,,,,,6893,8593,13320,7367,11955,13269,8239,,
,,,,,,,,6894,8713,13506,7666,12106,13841,8396,,
,,,,,,,,6895,8961,13896,7964,12463,14746,8469,,
,,,,,,,,6896,9285,14407,8287,13068,15505,8630,,
,,,,,,,,6897,9679,15034,8672,13911,16626,8974,,
,,,,,,,,6898,10452,16243,9006,14880,17590,9289,,
,,,,,,,,6899,11157,17345,9239,15781,18157,9499,,
,,,,,,,,6900,11721,18228,9410,16653,18559,9849,,
,,,,,,,,6901,12222,19012,9624,17460,19008,9929,,
,,,,,,,,6902,12508,19457,9565,17358,19017,9728,,
,,,,,,,,6903,10483,16281,9261,17129,19036,9735,,
,,,,,,,,6904,9647,14973,9190,16926,19084,9869,,
,,,,,,,,6905,9836,15272,9405,17132,19542,9850,,
,,,,,,,,6906,9922,15414,9740,17298,20145,10472,,
,,,,,,,,6907,10806,16795,10030,17268,21047,10733,,
,,,,,,,,6908,11252,17484,9773,16322,20616,10242,,
,,,,,,,,6909,10483,16281,8975,14699,19259,9581,,
,,,,,,,,6910,8432,13068,8220,13438,17699,8909,,
,,,,,,,,6911,7548,11689,7770,12643,16191,8539,,
,,,,,,,,6912,8190,12710,7548,12680,14857,8247,,
,,,,,,,,6913,9322,14517,7318,12485,13778,8202,,
,,,,,,,,6914,9174,14282,7201,12223,13428,8082,,
,,,,,,,,6915,8960,13950,7196,12210,13280,8262,,
,,,,,,,,6916,8935,13907,7394,12569,13577,8476,,
,,,,,,,,6917,9101,14161,7959,13305,14534,8969,,
,,,,,,,,6918,9718,15124,8815,14155,16350,9658,,
,,,,,,,,6919,10977,17097,9410,14835,18475,9949,,
,,,,,,,,6920,11802,18392,9679,15447,19489,10009,,
,,,,,,,,6921,12365,19264,9833,15979,19593,9941,,
,,,,,,,,6922,12892,20077,9849,16585,19429,10134,,
,,,,,,,,6923,13538,21083,9967,17243,19537,10292,,
,,,,,,,,6924,14172,22072,10144,17968,19789,10519,,
,,,,,,,,6925,14609,22756,10222,18635,19988,10603,,
,,,,,,,,6926,15078,23486,10135,18778,19970,10378,,
,,,,,,,,6927,13273,20655,9886,18353,19787,10573,,
,,,,,,,,6928,13032,20282,10087,18705,20304,10972,,
,,,,,,,,6929,13161,20493,10517,18926,21612,11426,,
,,,,,,,,6930,13206,20580,10874,18878,22815,11097,,
,,,,,,,,6931,12592,19622,10515,17671,22166,10359,,
,,,,,,,,6932,11859,18474,9608,16074,20460,9813,,
,,,,,,,,6933,10956,17067,8881,14542,19189,9114,,
,,,,,,,,6934,8827,13736,7963,13147,17747,8621,,
,,,,,,,,6935,7570,11771,7542,12334,16217,8299,,
,,,,,,,,6936,8392,13058,7620,12552,14931,8232,,
,,,,,,,,6937,9709,15119,7528,12740,14212,8144,,
,,,,,,,,6938,9329,14525,7352,12389,13780,8028,,
,,,,,,,,6939,9142,14233,7325,12365,13597,8141,,
,,,,,,,,6940,9150,14241,7500,12713,13816,8321,,
,,,,,,,,6941,9326,14511,8053,13500,14707,8751,,
,,,,,,,,6942,10068,15666,8909,14379,16689,9584,,
,,,,,,,,6943,11190,17428,9512,14957,18748,9837,,
,,,,,,,,6944,11990,18686,9739,15512,19607,9901,,
,,,,,,,,6945,12416,19347,9842,15904,19658,9827,,
,,,,,,,,6946,12904,20101,9896,16398,19426,10123,,
,,,,,,,,6947,13600,21183,10042,17161,19499,10304,,
,,,,,,,,6948,14337,22333,10129,17771,19663,10426,,
,,,,,,,,6949,14865,23157,10189,18474,19754,10543,,
,,,,,,,,6950,15365,23936,10034,18460,19583,10389,,
,,,,,,,,6951,13718,21350,9827,18033,19171,10810,,
,,,,,,,,6952,13225,20580,10067,18506,19205,11032,,
,,,,,,,,6953,13637,21238,10504,18974,20138,11609,,
,,,,,,,,6954,13593,21185,10753,18911,21712,11263,,
,,,,,,,,6955,12709,19808,10298,17616,21356,10483,,
,,,,,,,,6956,11827,18426,9508,16082,19847,9938,,
,,,,,,,,6957,11021,17171,8759,14554,18694,9269,,
,,,,,,,,6958,8883,13826,7889,13237,16320,8440,,
,,,,,,,,6959,7835,12186,7475,12425,14877,8157,,
,,,,,,,,6960,8605,13393,7567,12795,14530,8259,,
,,,,,,,,6961,9823,15297,7552,12536,14547,8126,,
,,,,,,,,6962,9491,14777,7369,12255,14238,8057,,
,,,,,,,,6963,9122,14202,7434,12225,14264,8257,,
,,,,,,,,6964,9005,14016,7698,12702,14663,8455,,
,,,,,,,,6965,9203,14321,8345,13453,15840,8960,,
,,,,,,,,6966,9939,15467,9298,14180,18077,9745,,
,,,,,,,,6967,11200,17444,9909,14925,20316,10147,,
,,,,,,,,6968,11934,18599,10017,15492,21115,10244,,
,,,,,,,,6969,12427,19365,9947,15935,20739,10153,,
,,,,,,,,6970,12956,20183,9934,16465,20283,10411,,
,,,,,,,,6971,13644,21253,9933,17181,19939,10421,,
,,,,,,,,6972,14396,22425,9998,17922,19761,10499,,
,,,,,,,,6973,14985,23345,10006,18637,19640,10570,,
,,,,,,,,6974,15646,24374,9868,18598,19376,10289,,
,,,,,,,,6975,14110,21961,9489,18055,19055,10577,,
,,,,,,,,6976,13651,21241,9553,18553,19313,11038,,
,,,,,,,,6977,14082,21929,9996,18874,20182,11413,,
,,,,,,,,6978,14024,21853,10459,18630,21561,11309,,
,,,,,,,,6979,13196,20563,10199,17392,21358,10649,,
,,,,,,,,6980,12274,19120,9496,15920,19755,10065,,
,,,,,,,,6981,11298,17600,8669,14447,18519,9334,,
,,,,,,,,6982,9090,14146,7906,13073,16499,8605,,
,,,,,,,,6983,8115,12623,7486,12450,15110,8385,,
,,,,,,,,6984,8863,13795,7671,12704,15118,8418,,
,,,,,,,,6985,9898,15413,7690,12789,14666,8379,,
,,,,,,,,6986,9503,14794,7606,12438,14411,8393,,
,,,,,,,,6987,9311,14495,7645,12405,14471,8536,,
,,,,,,,,6988,9349,14550,7877,12828,14905,8815,,
,,,,,,,,6989,9525,14819,8446,13502,16083,9294,,
,,,,,,,,6990,10190,15856,9407,14435,18330,10063,,
,,,,,,,,6991,11609,18078,9973,15051,20593,10440,,
,,,,,,,,6992,12575,19593,10148,15551,21322,10399,,
,,,,,,,,6993,12993,20240,10106,16037,20975,10242,,
,,,,,,,,6994,13357,20800,9987,16764,20330,10356,,
,,,,,,,,6995,13919,21675,9943,17240,20051,10358,,
,,,,,,,,6996,14387,22406,9958,17858,19884,10470,,
,,,,,,,,6997,14719,22927,9981,18354,19844,10626,,
,,,,,,,,6998,15144,23589,9836,18331,19643,10426,,
,,,,,,,,6999,13443,20921,9414,17613,19537,10645,,
,,,,,,,,7000,12966,20177,9519,17708,19670,10928,,
,,,,,,,,7001,13281,20683,9934,18027,20511,11368,,
,,,,,,,,7002,13364,20828,10384,18136,21694,11044,,
,,,,,,,,7003,12789,19933,10071,16963,21375,10337,,
,,,,,,,,7004,11819,18412,9378,15480,19753,9813,,
,,,,,,,,7005,10928,17024,8621,14026,18464,9192,,
,,,,,,,,7006,9140,14228,7887,12682,16687,8503,,
,,,,,,,,7007,8262,12854,7460,12075,15330,8368,,
,,,,,,,,7008,8802,13699,7550,12651,14716,8430,,
,,,,,,,,7009,9992,15559,7559,12653,14401,8383,,
,,,,,,,,7010,9610,14959,7439,12379,14024,8271,,
,,,,,,,,7011,9338,14536,7451,12327,13887,8449,,
,,,,,,,,7012,9261,14412,7650,12699,14170,8562,,
,,,,,,,,7013,9402,14629,8158,13415,15070,9031,,
,,,,,,,,7014,10140,15778,8925,14271,16888,9710,,
,,,,,,,,7015,11348,17673,9552,14767,19055,10049,,
,,,,,,,,7016,12181,18981,9789,15324,20058,10117,,
,,,,,,,,7017,12582,19600,9856,15753,20040,9918,,
,,,,,,,,7018,13069,20351,9865,16274,19910,10140,,
,,,,,,,,7019,13725,21370,9913,16834,20014,10149,,
,,,,,,,,7020,14110,21974,9936,17562,20048,10154,,
,,,,,,,,7021,14365,22373,9997,18168,20169,10291,,
,,,,,,,,7022,14582,22712,9868,18368,19968,9923,,
,,,,,,,,7023,12746,19836,9543,17698,19854,9832,,
,,,,,,,,7024,12002,18673,9704,17812,20394,10068,,
,,,,,,,,7025,12182,18968,10120,17897,21751,10635,,
,,,,,,,,7026,12119,18886,10429,17814,22661,10446,,
,,,,,,,,7027,11598,18075,9901,16514,21748,9720,,
,,,,,,,,7028,10723,16704,9222,15154,19965,9264,,
,,,,,,,,7029,9952,15503,8577,13650,19041,8926,,
,,,,,,,,7030,8052,12529,7945,12591,17720,8202,,
,,,,,,,,7031,7690,11959,7531,12093,16078,8033,,
,,,,,,,,7032,8740,13600,7579,12568,15136,8424,,
,,,,,,,,7033,10164,15785,7553,12696,14826,8100,,
,,,,,,,,7034,9539,14805,7313,12253,14177,8061,,
,,,,,,,,7035,9289,14406,7216,12081,14035,8043,,
,,,,,,,,7036,9181,14231,7254,12074,14159,8106,,
,,,,,,,,7037,9106,14108,7464,12197,14572,8286,,
,,,,,,,,7038,9374,14524,7842,12529,15532,8556,,
,,,,,,,,7039,9914,15366,8199,12867,16875,8669,,
,,,,,,,,7040,10305,15985,8588,13549,17824,9057,,
,,,,,,,,7041,10920,16955,8958,14467,18892,9386,,
,,,,,,,,7042,11530,17912,9315,15454,19583,9664,,
,,,,,,,,7043,12135,18861,9461,16260,19899,9890,,
,,,,,,,,7044,12530,19481,9617,17092,19966,10100,,
,,,,,,,,7045,12834,19959,9731,17821,20072,10118,,
,,,,,,,,7046,12745,19821,9611,17919,19914,9641,,
,,,,,,,,7047,10773,16733,9268,17079,19473,9323,,
,,,,,,,,7048,9821,15246,9134,16955,19058,9335,,
,,,,,,,,7049,9844,15286,9338,16741,19677,9462,,
,,,,,,,,7050,9839,15284,9603,16761,20168,10199,,
,,,,,,,,7051,10798,16781,9920,16584,21467,10336,,
,,,,,,,,7052,11028,17134,9695,15824,21236,9886,,
,,,,,,,,7053,10216,15865,9065,14575,20061,9464,,
,,,,,,,,7054,8381,12989,8352,13632,18196,8883,,
,,,,,,,,7055,7786,12059,7934,13093,17002,8501,,
