time_index,gen_full,cf
4,ca_n_naturalgas_ccs100_moderate_0,1.0
5,ca_n_naturalgas_ccs100_moderate_0,1.0
6,ca_n_naturalgas_ccs100_moderate_0,1.0
7,ca_n_naturalgas_ccs100_moderate_0,1.0
8,ca_n_naturalgas_ccs100_moderate_0,1.0
9,ca_n_naturalgas_ccs100_moderate_0,1.0
10,ca_n_naturalgas_ccs100_moderate_0,1.0
11,ca_n_naturalgas_ccs100_moderate_0,1.0
12,ca_n_naturalgas_ccs100_moderate_0,1.0
13,ca_n_naturalgas_ccs100_moderate_0,1.0
14,ca_n_naturalgas_ccs100_moderate_0,1.0
15,ca_n_naturalgas_ccs100_moderate_0,1.0
16,ca_n_naturalgas_ccs100_moderate_0,1.0
17,ca_n_naturalgas_ccs100_moderate_0,1.0
18,ca_n_naturalgas_ccs100_moderate_0,1.0
19,ca_n_naturalgas_ccs100_moderate_0,1.0
20,ca_n_naturalgas_ccs100_moderate_0,1.0
21,ca_n_naturalgas_ccs100_moderate_0,1.0
22,ca_n_naturalgas_ccs100_moderate_0,1.0
23,ca_n_naturalgas_ccs100_moderate_0,1.0
24,ca_n_naturalgas_ccs100_moderate_0,1.0
1,ca_n_landbasedwind_class6_moderate_1,0.37
2,ca_n_landbasedwind_class6_moderate_1,0.517
3,ca_n_landbasedwind_class6_moderate_1,0.617
4,ca_n_landbasedwind_class6_moderate_1,0.647
5,ca_n_landbasedwind_class6_moderate_1,0.446
6,ca_n_landbasedwind_class6_moderate_1,0.553
7,ca_n_landbasedwind_class6_moderate_1,0.223
8,ca_n_landbasedwind_class6_moderate_1,0.165
9,ca_n_landbasedwind_class6_moderate_1,0.194
10,ca_n_landbasedwind_class6_moderate_1,0.048
11,ca_n_landbasedwind_class6_moderate_1,0.044
12,ca_n_landbasedwind_class6_moderate_1,0.031
13,ca_n_landbasedwind_class6_moderate_1,0.0
14,ca_n_landbasedwind_class6_moderate_1,0.0
15,ca_n_landbasedwind_class6_moderate_1,0.424
16,ca_n_landbasedwind_class6_moderate_1,0.487
17,ca_n_landbasedwind_class6_moderate_1,0.422
18,ca_n_landbasedwind_class6_moderate_1,0.592
19,ca_n_landbasedwind_class6_moderate_1,0.786
20,ca_n_landbasedwind_class6_moderate_1,0.773
21,ca_n_landbasedwind_class6_moderate_1,0.698
22,ca_n_landbasedwind_class6_moderate_1,0.89
23,ca_n_landbasedwind_class6_moderate_1,0.983
24,ca_n_landbasedwind_class6_moderate_1,0.992
1,ca_n_landbasedwind_class6_moderate_2,0.198
2,ca_n_landbasedwind_class6_moderate_2,0.184
3,ca_n_landbasedwind_class6_moderate_2,0.139
4,ca_n_landbasedwind_class6_moderate_2,0.285
5,ca_n_landbasedwind_class6_moderate_2,0.471
6,ca_n_landbasedwind_class6_moderate_2,0.52
7,ca_n_landbasedwind_class6_moderate_2,0.047
8,ca_n_landbasedwind_class6_moderate_2,0.1
9,ca_n_landbasedwind_class6_moderate_2,0.102
10,ca_n_landbasedwind_class6_moderate_2,0.043
11,ca_n_landbasedwind_class6_moderate_2,0.088
12,ca_n_landbasedwind_class6_moderate_2,0.019
13,ca_n_landbasedwind_class6_moderate_2,0.019
14,ca_n_landbasedwind_class6_moderate_2,0.006
15,ca_n_landbasedwind_class6_moderate_2,0.137
16,ca_n_landbasedwind_class6_moderate_2,0.048
17,ca_n_landbasedwind_class6_moderate_2,0.027
18,ca_n_landbasedwind_class6_moderate_2,0.038
19,ca_n_landbasedwind_class6_moderate_2,0.052
20,ca_n_landbasedwind_class6_moderate_2,0.441
21,ca_n_landbasedwind_class6_moderate_2,0.627
22,ca_n_landbasedwind_class6_moderate_2,0.338
23,ca_n_landbasedwind_class6_moderate_2,0.384
24,ca_n_landbasedwind_class6_moderate_2,0.319
1,ca_n_landbasedwind_class6_moderate_3,0.113
2,ca_n_landbasedwind_class6_moderate_3,0.019
3,ca_n_landbasedwind_class6_moderate_3,0.079
4,ca_n_landbasedwind_class6_moderate_3,0.503
5,ca_n_landbasedwind_class6_moderate_3,0.662
6,ca_n_landbasedwind_class6_moderate_3,0.7
7,ca_n_landbasedwind_class6_moderate_3,0.72
8,ca_n_landbasedwind_class6_moderate_3,0.956
9,ca_n_landbasedwind_class6_moderate_3,0.958
10,ca_n_landbasedwind_class6_moderate_3,0.974
11,ca_n_landbasedwind_class6_moderate_3,0.863
12,ca_n_landbasedwind_class6_moderate_3,0.814
13,ca_n_landbasedwind_class6_moderate_3,0.804
14,ca_n_landbasedwind_class6_moderate_3,0.63
15,ca_n_landbasedwind_class6_moderate_3,1.0
16,ca_n_landbasedwind_class6_moderate_3,1.0
17,ca_n_landbasedwind_class6_moderate_3,1.0
18,ca_n_landbasedwind_class6_moderate_3,1.0
19,ca_n_landbasedwind_class6_moderate_3,1.0
20,ca_n_landbasedwind_class6_moderate_3,1.0
21,ca_n_landbasedwind_class6_moderate_3,1.0
22,ca_n_landbasedwind_class6_moderate_3,1.0
23,ca_n_landbasedwind_class6_moderate_3,1.0
24,ca_n_landbasedwind_class6_moderate_3,1.0
1,ca_n_landbasedwind_class6_moderate_4,0.555
2,ca_n_landbasedwind_class6_moderate_4,0.588
3,ca_n_landbasedwind_class6_moderate_4,0.562
4,ca_n_landbasedwind_class6_moderate_4,0.589
5,ca_n_landbasedwind_class6_moderate_4,0.432
6,ca_n_landbasedwind_class6_moderate_4,0.589
7,ca_n_landbasedwind_class6_moderate_4,0.303
8,ca_n_landbasedwind_class6_moderate_4,0.202
9,ca_n_landbasedwind_class6_moderate_4,0.261
10,ca_n_landbasedwind_class6_moderate_4,0.084
11,ca_n_landbasedwind_class6_moderate_4,0.075
12,ca_n_landbasedwind_class6_moderate_4,0.048
13,ca_n_landbasedwind_class6_moderate_4,0.005
14,ca_n_landbasedwind_class6_moderate_4,0.002
15,ca_n_landbasedwind_class6_moderate_4,0.597
16,ca_n_landbasedwind_class6_moderate_4,0.721
17,ca_n_landbasedwind_class6_moderate_4,0.699
18,ca_n_landbasedwind_class6_moderate_4,0.779
19,ca_n_landbasedwind_class6_moderate_4,0.837
20,ca_n_landbasedwind_class6_moderate_4,0.897
21,ca_n_landbasedwind_class6_moderate_4,0.839
22,ca_n_landbasedwind_class6_moderate_4,0.933
23,ca_n_landbasedwind_class6_moderate_4,1.0
24,ca_n_landbasedwind_class6_moderate_4,1.0
1,ca_n_landbasedwind_class6_moderate_5,0.143
2,ca_n_landbasedwind_class6_moderate_5,0.077
3,ca_n_landbasedwind_class6_moderate_5,0.035
4,ca_n_landbasedwind_class6_moderate_5,0.089
5,ca_n_landbasedwind_class6_moderate_5,0.058
6,ca_n_landbasedwind_class6_moderate_5,0.069
7,ca_n_landbasedwind_class6_moderate_5,0.0
8,ca_n_landbasedwind_class6_moderate_5,0.0
9,ca_n_landbasedwind_class6_moderate_5,0.0
10,ca_n_landbasedwind_class6_moderate_5,0.0
11,ca_n_landbasedwind_class6_moderate_5,0.138
12,ca_n_landbasedwind_class6_moderate_5,0.033
13,ca_n_landbasedwind_class6_moderate_5,0.0
14,ca_n_landbasedwind_class6_moderate_5,0.0
15,ca_n_landbasedwind_class6_moderate_5,0.035
16,ca_n_landbasedwind_class6_moderate_5,0.023
17,ca_n_landbasedwind_class6_moderate_5,0.0
18,ca_n_landbasedwind_class6_moderate_5,0.141
19,ca_n_landbasedwind_class6_moderate_5,0.117
20,ca_n_landbasedwind_class6_moderate_5,0.268
21,ca_n_landbasedwind_class6_moderate_5,0.0
22,ca_n_landbasedwind_class6_moderate_5,0.0
23,ca_n_landbasedwind_class6_moderate_5,0.0
24,ca_n_landbasedwind_class6_moderate_5,0.08
1,ca_n_landbasedwind_class6_moderate_6,1.0
2,ca_n_landbasedwind_class6_moderate_6,1.0
3,ca_n_landbasedwind_class6_moderate_6,1.0
4,ca_n_landbasedwind_class6_moderate_6,1.0
5,ca_n_landbasedwind_class6_moderate_6,0.495
6,ca_n_landbasedwind_class6_moderate_6,0.314
7,ca_n_landbasedwind_class6_moderate_6,0.15
8,ca_n_landbasedwind_class6_moderate_6,0.145
9,ca_n_landbasedwind_class6_moderate_6,0.176
10,ca_n_landbasedwind_class6_moderate_6,0.273
11,ca_n_landbasedwind_class6_moderate_6,0.833
12,ca_n_landbasedwind_class6_moderate_6,0.994
13,ca_n_landbasedwind_class6_moderate_6,0.557
14,ca_n_landbasedwind_class6_moderate_6,0.356
15,ca_n_landbasedwind_class6_moderate_6,0.379
16,ca_n_landbasedwind_class6_moderate_6,0.375
17,ca_n_landbasedwind_class6_moderate_6,0.19
18,ca_n_landbasedwind_class6_moderate_6,0.803
19,ca_n_landbasedwind_class6_moderate_6,0.703
20,ca_n_landbasedwind_class6_moderate_6,0.924
21,ca_n_landbasedwind_class6_moderate_6,0.298
22,ca_n_landbasedwind_class6_moderate_6,0.114
23,ca_n_landbasedwind_class6_moderate_6,0.234
24,ca_n_landbasedwind_class6_moderate_6,0.906
1,ca_n_landbasedwind_class6_moderate_7,0.048
2,ca_n_landbasedwind_class6_moderate_7,0.035
3,ca_n_landbasedwind_class6_moderate_7,0.016
4,ca_n_landbasedwind_class6_moderate_7,0.044
5,ca_n_landbasedwind_class6_moderate_7,0.023
6,ca_n_landbasedwind_class6_moderate_7,0.017
7,ca_n_landbasedwind_class6_moderate_7,0.0
8,ca_n_landbasedwind_class6_moderate_7,0.014
9,ca_n_landbasedwind_class6_moderate_7,0.019
10,ca_n_landbasedwind_class6_moderate_7,0.014
11,ca_n_landbasedwind_class6_moderate_7,0.104
12,ca_n_landbasedwind_class6_moderate_7,0.072
13,ca_n_landbasedwind_class6_moderate_7,0.024
14,ca_n_landbasedwind_class6_moderate_7,0.013
15,ca_n_landbasedwind_class6_moderate_7,0.04
16,ca_n_landbasedwind_class6_moderate_7,0.054
17,ca_n_landbasedwind_class6_moderate_7,0.012
18,ca_n_landbasedwind_class6_moderate_7,0.221
19,ca_n_landbasedwind_class6_moderate_7,0.25
20,ca_n_landbasedwind_class6_moderate_7,0.48
21,ca_n_landbasedwind_class6_moderate_7,0.022
22,ca_n_landbasedwind_class6_moderate_7,0.0
23,ca_n_landbasedwind_class6_moderate_7,0.017
24,ca_n_landbasedwind_class6_moderate_7,0.129
1,ca_n_landbasedwind_class6_moderate_8,0.474
2,ca_n_landbasedwind_class6_moderate_8,0.582
3,ca_n_landbasedwind_class6_moderate_8,0.527
4,ca_n_landbasedwind_class6_moderate_8,0.596
5,ca_n_landbasedwind_class6_moderate_8,0.579
6,ca_n_landbasedwind_class6_moderate_8,0.855
7,ca_n_landbasedwind_class6_moderate_8,0.747
8,ca_n_landbasedwind_class6_moderate_8,0.591
9,ca_n_landbasedwind_class6_moderate_8,0.479
10,ca_n_landbasedwind_class6_moderate_8,0.596
11,ca_n_landbasedwind_class6_moderate_8,0.59
12,ca_n_landbasedwind_class6_moderate_8,0.551
13,ca_n_landbasedwind_class6_moderate_8,0.283
14,ca_n_landbasedwind_class6_moderate_8,0.117
15,ca_n_landbasedwind_class6_moderate_8,0.063
16,ca_n_landbasedwind_class6_moderate_8,0.228
17,ca_n_landbasedwind_class6_moderate_8,0.243
18,ca_n_landbasedwind_class6_moderate_8,0.313
19,ca_n_landbasedwind_class6_moderate_8,0.44
20,ca_n_landbasedwind_class6_moderate_8,0.627
21,ca_n_landbasedwind_class6_moderate_8,0.792
22,ca_n_landbasedwind_class6_moderate_8,0.739
23,ca_n_landbasedwind_class6_moderate_8,0.758
24,ca_n_landbasedwind_class6_moderate_8,0.687
1,ca_n_landbasedwind_class6_moderate_9,0.132
2,ca_n_landbasedwind_class6_moderate_9,0.092
3,ca_n_landbasedwind_class6_moderate_9,0.054
4,ca_n_landbasedwind_class6_moderate_9,0.083
5,ca_n_landbasedwind_class6_moderate_9,0.038
6,ca_n_landbasedwind_class6_moderate_9,0.035
7,ca_n_landbasedwind_class6_moderate_9,0.0
8,ca_n_landbasedwind_class6_moderate_9,0.006
9,ca_n_landbasedwind_class6_moderate_9,0.009
10,ca_n_landbasedwind_class6_moderate_9,0.01
11,ca_n_landbasedwind_class6_moderate_9,0.2
12,ca_n_landbasedwind_class6_moderate_9,0.08
13,ca_n_landbasedwind_class6_moderate_9,0.015
14,ca_n_landbasedwind_class6_moderate_9,0.011
15,ca_n_landbasedwind_class6_moderate_9,0.066
16,ca_n_landbasedwind_class6_moderate_9,0.057
17,ca_n_landbasedwind_class6_moderate_9,0.007
18,ca_n_landbasedwind_class6_moderate_9,0.218
19,ca_n_landbasedwind_class6_moderate_9,0.186
20,ca_n_landbasedwind_class6_moderate_9,0.353
21,ca_n_landbasedwind_class6_moderate_9,0.009
22,ca_n_landbasedwind_class6_moderate_9,0.0
23,ca_n_landbasedwind_class6_moderate_9,0.004
24,ca_n_landbasedwind_class6_moderate_9,0.114
1,ca_n_landbasedwind_class6_moderate_10,0.17
2,ca_n_landbasedwind_class6_moderate_10,0.107
3,ca_n_landbasedwind_class6_moderate_10,0.064
4,ca_n_landbasedwind_class6_moderate_10,0.097
5,ca_n_landbasedwind_class6_moderate_10,0.053
6,ca_n_landbasedwind_class6_moderate_10,0.058
7,ca_n_landbasedwind_class6_moderate_10,0.0
8,ca_n_landbasedwind_class6_moderate_10,0.0
9,ca_n_landbasedwind_class6_moderate_10,0.001
10,ca_n_landbasedwind_class6_moderate_10,0.004
11,ca_n_landbasedwind_class6_moderate_10,0.201
12,ca_n_landbasedwind_class6_moderate_10,0.064
13,ca_n_landbasedwind_class6_moderate_10,0.007
14,ca_n_landbasedwind_class6_moderate_10,0.006
15,ca_n_landbasedwind_class6_moderate_10,0.057
16,ca_n_landbasedwind_class6_moderate_10,0.042
17,ca_n_landbasedwind_class6_moderate_10,0.002
18,ca_n_landbasedwind_class6_moderate_10,0.182
19,ca_n_landbasedwind_class6_moderate_10,0.137
20,ca_n_landbasedwind_class6_moderate_10,0.272
21,ca_n_landbasedwind_class6_moderate_10,0.002
22,ca_n_landbasedwind_class6_moderate_10,0.0
23,ca_n_landbasedwind_class6_moderate_10,0.002
24,ca_n_landbasedwind_class6_moderate_10,0.101
1,ca_n_landbasedwind_class6_moderate_11,0.798
2,ca_n_landbasedwind_class6_moderate_11,0.934
3,ca_n_landbasedwind_class6_moderate_11,0.884
4,ca_n_landbasedwind_class6_moderate_11,0.895
5,ca_n_landbasedwind_class6_moderate_11,0.823
6,ca_n_landbasedwind_class6_moderate_11,1.0
7,ca_n_landbasedwind_class6_moderate_11,0.568
8,ca_n_landbasedwind_class6_moderate_11,0.454
9,ca_n_landbasedwind_class6_moderate_11,0.254
10,ca_n_landbasedwind_class6_moderate_11,0.277
11,ca_n_landbasedwind_class6_moderate_11,0.583
12,ca_n_landbasedwind_class6_moderate_11,0.595
13,ca_n_landbasedwind_class6_moderate_11,0.249
14,ca_n_landbasedwind_class6_moderate_11,0.159
15,ca_n_landbasedwind_class6_moderate_11,0.38
16,ca_n_landbasedwind_class6_moderate_11,0.619
17,ca_n_landbasedwind_class6_moderate_11,0.59
18,ca_n_landbasedwind_class6_moderate_11,0.694
19,ca_n_landbasedwind_class6_moderate_11,0.802
20,ca_n_landbasedwind_class6_moderate_11,0.974
21,ca_n_landbasedwind_class6_moderate_11,1.0
22,ca_n_landbasedwind_class6_moderate_11,1.0
23,ca_n_landbasedwind_class6_moderate_11,1.0
24,ca_n_landbasedwind_class6_moderate_11,1.0
1,ca_n_landbasedwind_class6_moderate_12,1.0
2,ca_n_landbasedwind_class6_moderate_12,1.0
3,ca_n_landbasedwind_class6_moderate_12,1.0
4,ca_n_landbasedwind_class6_moderate_12,1.0
5,ca_n_landbasedwind_class6_moderate_12,0.955
6,ca_n_landbasedwind_class6_moderate_12,0.474
7,ca_n_landbasedwind_class6_moderate_12,0.147
8,ca_n_landbasedwind_class6_moderate_12,0.275
9,ca_n_landbasedwind_class6_moderate_12,0.228
10,ca_n_landbasedwind_class6_moderate_12,0.223
11,ca_n_landbasedwind_class6_moderate_12,0.475
12,ca_n_landbasedwind_class6_moderate_12,0.928
13,ca_n_landbasedwind_class6_moderate_12,0.589
14,ca_n_landbasedwind_class6_moderate_12,0.309
15,ca_n_landbasedwind_class6_moderate_12,0.628
16,ca_n_landbasedwind_class6_moderate_12,0.448
17,ca_n_landbasedwind_class6_moderate_12,0.234
18,ca_n_landbasedwind_class6_moderate_12,1.0
19,ca_n_landbasedwind_class6_moderate_12,1.0
20,ca_n_landbasedwind_class6_moderate_12,1.0
21,ca_n_landbasedwind_class6_moderate_12,1.0
22,ca_n_landbasedwind_class6_moderate_12,0.334
23,ca_n_landbasedwind_class6_moderate_12,0.583
24,ca_n_landbasedwind_class6_moderate_12,1.0
1,ca_n_utilitypv_class5_moderate_1,0.0
2,ca_n_utilitypv_class5_moderate_1,0.0
3,ca_n_utilitypv_class5_moderate_1,0.0
4,ca_n_utilitypv_class5_moderate_1,0.0
5,ca_n_utilitypv_class5_moderate_1,0.0
6,ca_n_utilitypv_class5_moderate_1,0.0
7,ca_n_utilitypv_class5_moderate_1,0.0
8,ca_n_utilitypv_class5_moderate_1,0.0
9,ca_n_utilitypv_class5_moderate_1,0.28
10,ca_n_utilitypv_class5_moderate_1,0.533
11,ca_n_utilitypv_class5_moderate_1,0.684
12,ca_n_utilitypv_class5_moderate_1,0.767
13,ca_n_utilitypv_class5_moderate_1,0.793
14,ca_n_utilitypv_class5_moderate_1,0.771
15,ca_n_utilitypv_class5_moderate_1,0.714
16,ca_n_utilitypv_class5_moderate_1,0.595
17,ca_n_utilitypv_class5_moderate_1,0.385
18,ca_n_utilitypv_class5_moderate_1,0.0
19,ca_n_utilitypv_class5_moderate_1,0.0
20,ca_n_utilitypv_class5_moderate_1,0.0
21,ca_n_utilitypv_class5_moderate_1,0.0
22,ca_n_utilitypv_class5_moderate_1,0.0
23,ca_n_utilitypv_class5_moderate_1,0.0
24,ca_n_utilitypv_class5_moderate_1,0.0
1,ca_n_utilitypv_class5_moderate_2,0.0
2,ca_n_utilitypv_class5_moderate_2,0.0
3,ca_n_utilitypv_class5_moderate_2,0.0
4,ca_n_utilitypv_class5_moderate_2,0.0
5,ca_n_utilitypv_class5_moderate_2,0.0
6,ca_n_utilitypv_class5_moderate_2,0.0
7,ca_n_utilitypv_class5_moderate_2,0.0
8,ca_n_utilitypv_class5_moderate_2,0.0
9,ca_n_utilitypv_class5_moderate_2,0.259
10,ca_n_utilitypv_class5_moderate_2,0.533
11,ca_n_utilitypv_class5_moderate_2,0.68
12,ca_n_utilitypv_class5_moderate_2,0.764
13,ca_n_utilitypv_class5_moderate_2,0.795
14,ca_n_utilitypv_class5_moderate_2,0.777
15,ca_n_utilitypv_class5_moderate_2,0.73
16,ca_n_utilitypv_class5_moderate_2,0.609
17,ca_n_utilitypv_class5_moderate_2,0.399
18,ca_n_utilitypv_class5_moderate_2,0.0
19,ca_n_utilitypv_class5_moderate_2,0.0
20,ca_n_utilitypv_class5_moderate_2,0.0
21,ca_n_utilitypv_class5_moderate_2,0.0
22,ca_n_utilitypv_class5_moderate_2,0.0
23,ca_n_utilitypv_class5_moderate_2,0.0
24,ca_n_utilitypv_class5_moderate_2,0.0
1,ca_n_utilitypv_class5_moderate_3,0.0
2,ca_n_utilitypv_class5_moderate_3,0.0
3,ca_n_utilitypv_class5_moderate_3,0.0
4,ca_n_utilitypv_class5_moderate_3,0.0
5,ca_n_utilitypv_class5_moderate_3,0.0
6,ca_n_utilitypv_class5_moderate_3,0.0
7,ca_n_utilitypv_class5_moderate_3,0.0
8,ca_n_utilitypv_class5_moderate_3,0.0
9,ca_n_utilitypv_class5_moderate_3,0.265
10,ca_n_utilitypv_class5_moderate_3,0.466
11,ca_n_utilitypv_class5_moderate_3,0.642
12,ca_n_utilitypv_class5_moderate_3,0.743
13,ca_n_utilitypv_class5_moderate_3,0.776
14,ca_n_utilitypv_class5_moderate_3,0.762
15,ca_n_utilitypv_class5_moderate_3,0.707
16,ca_n_utilitypv_class5_moderate_3,0.588
17,ca_n_utilitypv_class5_moderate_3,0.381
18,ca_n_utilitypv_class5_moderate_3,0.0
19,ca_n_utilitypv_class5_moderate_3,0.0
20,ca_n_utilitypv_class5_moderate_3,0.0
21,ca_n_utilitypv_class5_moderate_3,0.0
22,ca_n_utilitypv_class5_moderate_3,0.0
23,ca_n_utilitypv_class5_moderate_3,0.0
24,ca_n_utilitypv_class5_moderate_3,0.0
1,ca_n_utilitypv_class5_moderate_4,0.0
2,ca_n_utilitypv_class5_moderate_4,0.0
3,ca_n_utilitypv_class5_moderate_4,0.0
4,ca_n_utilitypv_class5_moderate_4,0.0
5,ca_n_utilitypv_class5_moderate_4,0.0
6,ca_n_utilitypv_class5_moderate_4,0.0
7,ca_n_utilitypv_class5_moderate_4,0.0
8,ca_n_utilitypv_class5_moderate_4,0.0
9,ca_n_utilitypv_class5_moderate_4,0.301
10,ca_n_utilitypv_class5_moderate_4,0.545
11,ca_n_utilitypv_class5_moderate_4,0.69
12,ca_n_utilitypv_class5_moderate_4,0.771
13,ca_n_utilitypv_class5_moderate_4,0.799
14,ca_n_utilitypv_class5_moderate_4,0.782
15,ca_n_utilitypv_class5_moderate_4,0.726
16,ca_n_utilitypv_class5_moderate_4,0.602
17,ca_n_utilitypv_class5_moderate_4,0.393
18,ca_n_utilitypv_class5_moderate_4,0.0
19,ca_n_utilitypv_class5_moderate_4,0.0
20,ca_n_utilitypv_class5_moderate_4,0.0
21,ca_n_utilitypv_class5_moderate_4,0.0
22,ca_n_utilitypv_class5_moderate_4,0.0
23,ca_n_utilitypv_class5_moderate_4,0.0
24,ca_n_utilitypv_class5_moderate_4,0.0
1,ca_n_utilitypv_class5_moderate_5,0.0
2,ca_n_utilitypv_class5_moderate_5,0.0
3,ca_n_utilitypv_class5_moderate_5,0.0
4,ca_n_utilitypv_class5_moderate_5,0.0
5,ca_n_utilitypv_class5_moderate_5,0.0
6,ca_n_utilitypv_class5_moderate_5,0.0
7,ca_n_utilitypv_class5_moderate_5,0.0
8,ca_n_utilitypv_class5_moderate_5,0.0
9,ca_n_utilitypv_class5_moderate_5,0.23
10,ca_n_utilitypv_class5_moderate_5,0.457
11,ca_n_utilitypv_class5_moderate_5,0.616
12,ca_n_utilitypv_class5_moderate_5,0.739
13,ca_n_utilitypv_class5_moderate_5,0.78
14,ca_n_utilitypv_class5_moderate_5,0.768
15,ca_n_utilitypv_class5_moderate_5,0.708
16,ca_n_utilitypv_class5_moderate_5,0.588
17,ca_n_utilitypv_class5_moderate_5,0.379
18,ca_n_utilitypv_class5_moderate_5,0.0
19,ca_n_utilitypv_class5_moderate_5,0.0
20,ca_n_utilitypv_class5_moderate_5,0.0
21,ca_n_utilitypv_class5_moderate_5,0.0
22,ca_n_utilitypv_class5_moderate_5,0.0
23,ca_n_utilitypv_class5_moderate_5,0.0
24,ca_n_utilitypv_class5_moderate_5,0.0
1,ca_n_utilitypv_class5_moderate_6,0.0
2,ca_n_utilitypv_class5_moderate_6,0.0
3,ca_n_utilitypv_class5_moderate_6,0.0
4,ca_n_utilitypv_class5_moderate_6,0.0
5,ca_n_utilitypv_class5_moderate_6,0.0
6,ca_n_utilitypv_class5_moderate_6,0.0
7,ca_n_utilitypv_class5_moderate_6,0.0
8,ca_n_utilitypv_class5_moderate_6,0.0
9,ca_n_utilitypv_class5_moderate_6,0.341
10,ca_n_utilitypv_class5_moderate_6,0.569
11,ca_n_utilitypv_class5_moderate_6,0.689
12,ca_n_utilitypv_class5_moderate_6,0.769
13,ca_n_utilitypv_class5_moderate_6,0.799
14,ca_n_utilitypv_class5_moderate_6,0.786
15,ca_n_utilitypv_class5_moderate_6,0.726
16,ca_n_utilitypv_class5_moderate_6,0.6
17,ca_n_utilitypv_class5_moderate_6,0.392
18,ca_n_utilitypv_class5_moderate_6,0.0
19,ca_n_utilitypv_class5_moderate_6,0.0
20,ca_n_utilitypv_class5_moderate_6,0.0
21,ca_n_utilitypv_class5_moderate_6,0.0
22,ca_n_utilitypv_class5_moderate_6,0.0
23,ca_n_utilitypv_class5_moderate_6,0.0
24,ca_n_utilitypv_class5_moderate_6,0.0
1,ca_n_utilitypv_class5_moderate_7,0.0
2,ca_n_utilitypv_class5_moderate_7,0.0
3,ca_n_utilitypv_class5_moderate_7,0.0
4,ca_n_utilitypv_class5_moderate_7,0.0
5,ca_n_utilitypv_class5_moderate_7,0.0
6,ca_n_utilitypv_class5_moderate_7,0.0
7,ca_n_utilitypv_class5_moderate_7,0.0
8,ca_n_utilitypv_class5_moderate_7,0.0
9,ca_n_utilitypv_class5_moderate_7,0.225
10,ca_n_utilitypv_class5_moderate_7,0.477
11,ca_n_utilitypv_class5_moderate_7,0.604
12,ca_n_utilitypv_class5_moderate_7,0.729
13,ca_n_utilitypv_class5_moderate_7,0.774
14,ca_n_utilitypv_class5_moderate_7,0.76
15,ca_n_utilitypv_class5_moderate_7,0.714
16,ca_n_utilitypv_class5_moderate_7,0.596
17,ca_n_utilitypv_class5_moderate_7,0.381
18,ca_n_utilitypv_class5_moderate_7,0.0
19,ca_n_utilitypv_class5_moderate_7,0.0
20,ca_n_utilitypv_class5_moderate_7,0.0
21,ca_n_utilitypv_class5_moderate_7,0.0
22,ca_n_utilitypv_class5_moderate_7,0.0
23,ca_n_utilitypv_class5_moderate_7,0.0
24,ca_n_utilitypv_class5_moderate_7,0.0
1,ca_n_utilitypv_class5_moderate_8,0.0
2,ca_n_utilitypv_class5_moderate_8,0.0
3,ca_n_utilitypv_class5_moderate_8,0.0
4,ca_n_utilitypv_class5_moderate_8,0.0
5,ca_n_utilitypv_class5_moderate_8,0.0
6,ca_n_utilitypv_class5_moderate_8,0.0
7,ca_n_utilitypv_class5_moderate_8,0.0
8,ca_n_utilitypv_class5_moderate_8,0.0
9,ca_n_utilitypv_class5_moderate_8,0.353
10,ca_n_utilitypv_class5_moderate_8,0.579
11,ca_n_utilitypv_class5_moderate_8,0.69
12,ca_n_utilitypv_class5_moderate_8,0.77
13,ca_n_utilitypv_class5_moderate_8,0.803
14,ca_n_utilitypv_class5_moderate_8,0.785
15,ca_n_utilitypv_class5_moderate_8,0.735
16,ca_n_utilitypv_class5_moderate_8,0.605
17,ca_n_utilitypv_class5_moderate_8,0.395
18,ca_n_utilitypv_class5_moderate_8,0.0
19,ca_n_utilitypv_class5_moderate_8,0.0
20,ca_n_utilitypv_class5_moderate_8,0.0
21,ca_n_utilitypv_class5_moderate_8,0.0
22,ca_n_utilitypv_class5_moderate_8,0.0
23,ca_n_utilitypv_class5_moderate_8,0.0
24,ca_n_utilitypv_class5_moderate_8,0.0
1,ca_n_utilitypv_class5_moderate_9,0.0
2,ca_n_utilitypv_class5_moderate_9,0.0
3,ca_n_utilitypv_class5_moderate_9,0.0
4,ca_n_utilitypv_class5_moderate_9,0.0
5,ca_n_utilitypv_class5_moderate_9,0.0
6,ca_n_utilitypv_class5_moderate_9,0.0
7,ca_n_utilitypv_class5_moderate_9,0.0
8,ca_n_utilitypv_class5_moderate_9,0.0
9,ca_n_utilitypv_class5_moderate_9,0.303
10,ca_n_utilitypv_class5_moderate_9,0.531
11,ca_n_utilitypv_class5_moderate_9,0.661
12,ca_n_utilitypv_class5_moderate_9,0.737
13,ca_n_utilitypv_class5_moderate_9,0.777
14,ca_n_utilitypv_class5_moderate_9,0.761
15,ca_n_utilitypv_class5_moderate_9,0.721
16,ca_n_utilitypv_class5_moderate_9,0.601
17,ca_n_utilitypv_class5_moderate_9,0.389
18,ca_n_utilitypv_class5_moderate_9,0.0
19,ca_n_utilitypv_class5_moderate_9,0.0
20,ca_n_utilitypv_class5_moderate_9,0.0
21,ca_n_utilitypv_class5_moderate_9,0.0
22,ca_n_utilitypv_class5_moderate_9,0.0
23,ca_n_utilitypv_class5_moderate_9,0.0
24,ca_n_utilitypv_class5_moderate_9,0.0
